name_song,lyric,label
Khúc Hát Ru Người Mẹ Lính,mẹ ru ru mẹ ru trời đêm ru vầng trăng hát ru ngàn đất vỗ xưa du kích tơ kháng chiến chín sử sách xưa đầu đánh mỹ viết miền nam thành đồng tình non ngàn mãi hờ hơ hơ hớ uống cay đắng bùi ta giành đất mẹ ru nghiêng bóng núi mẹ ru nghiêng trường sơn ru lính đôi vai bạc màu ru mây trắng cánh lá sen che nắng che mưa che đoàn quân đi đừng quên thời máu đổ đừng quên thời lửa khói mẹ quê hương dân quê hương bao hy sinh giành độc lập mẹ mẹ dòng sông mẹ mẹ trường sơn mẹ sinh lính thủy vẹn tròn mẹ mây trắng cánh lá sen mẹ việt nam mẹ việt nam,yêu thương
Lời Anh Vọng Mãi Ngàn Năm,mãi đất sông núi reo ca hùng thành đồng bất khuất nguyễn văn trỗi nguyễn văn trỗi công nhân thành phố sài gòn súng giặc thù cháy lửa chiến đấu ôi truyền khắp hoàn cầu vọng vê nê du ê la cuồn cuộn sôi muôn tim du kích châu mỹ la tinh sống đời rực ánh mặt trời sống xuân đẹp tươi khói lửa luyện thép gang noi gương triệu miền nam sôi tim gan cuồn cuộn dâng phong đầu quân cướp mỹ xâm lăng gió muôn tiếng ca hát việt nam muôn việt nam muôn hát vọng ngàn đất ngàn chói,vui
Dấu Chân Phía Trước,hạt bụi tàu đi quê hương chìm nổi tàu đi hạt bụi tàu đi mắt chân chốn hờ hơ hơ hớ hơ hò hớ hớ hờ hớ hơ hờ hớ hờ dấu chân nhẹ mây dấu chân êm ấm dấu chân dấu nắng mười ngón trăn trở bầm sâu dấu chân dáng đứng hai vai tổ quốc rưng rưng mắt trái tim căm giận bừng bừng hạt bụi tàu đi quê hương chìm nổi tàu đi việt nam mặt trời tim thay đổi sống nhẹ nhàng đôi chân đi khai rừng băng sông lối đời đời,vui
Chào Em Cô Gái Lam Hồng,xe ta bon đường làng quê ta băng bao suối đèo đồi nương xe ta bon chiến trường chào gái lam hồng tiếng bom gào đạn dội vang vang câu hò đường niềm vui tỏa lan quê ta đi thông đường chuyến xe ta băng băng hồng lĩnh đỉnh mây vờn đêm thức trọn nối tiếp mạch đường quê đường rộn ràng chuyến xe tình nghĩa quê tỏ ánh trăng đêm rằm tiền phương lái tình đảm xe ta bon bon đi đường vui hội đường quê êm êm thoi dệt bao tâm tình lững lờ đèn giặc dõi lửa soi đi thông đường kìa gà rừng vẳng gáy nương đèo ngang lái ta dồn ca hỡi gái đất lam hồng xe thấu tỏ xe chạy đêm chạy chẳng tình nghĩa miền nam bao yêu thương đi thông đường chuyến xe hòa lái góp công đêm tuyến đường xe ta bon đường làng quê ta băng bao suối đèo đồi nương xe ta bon chiến trường chào gái lam hồng tiếng bom gào đạn dội vang vang câu hò đường niềm vui tỏa lan quê ta đi thông đường chuyến xe ta băng băng hoành sơn mái xuôi hòa tình viên đá đêm đêm lát đường quê đường rộn ràng chuyến xe tình nghĩa quê tỏ ánh trăng đêm rằm tiền phương lái tình đảm xe ta bon bon đi đường tiền phương vẫy gọi hỡi quê hương bao thân yêu ta gửi tâm tình chào chẳng tiếc máu xương đêm đi thông đường nhiễu phủ giá gương tình nam nghĩa bắc thương ta quản chi hỡi gái đất lam hồng bàn dời non lấp biển xe chạy đêm chạy chẳng tình nghĩa băng bao gian nan đi thông đường chuyến xe dồn lái vút tiếng hát ca chào quê hương lam hồng hỡi la hỡi hỡi la hỡi,vui
Sợ Yêu,cảm giác chẳng yêu tổn thương tim rung động sợ đổi thay bất ngờ sợ đam mê dại khờ hạnh phúc mơ khó chấp xóa đi bao ngại ngần đôi tiếng yêu sợ yêu thương chóng tàn sợ phút giây ta vội vàng mai trách phũ phàng sợ lắm yêu chẳng đôi tim yêu mờ đi lý trí sợ lắm yêu trở cảm giác lỡ dại sợ ta thương hại cảm giác chẳng yêu tổn thương tim rung động sợ đổi thay bất ngờ sợ đam mê dại khờ hạnh phúc mơ khó chấp xóa đi bao ngại ngần đôi tiếng yêu sợ yêu thương chóng tàn sợ phút giây ta vội vàng mai trách phũ phàng sợ lắm yêu chẳng đôi tim yêu mờ đi lý trí sợ lắm yêu trở cảm giác lỡ dại sợ ta thương hại sợ lắm yêu chẳng đôi tim yêu mờ đi lý trí sợ lắm yêu trở cảm giác lỡ dại sợ ta thương hại sợ ta thương hại,buồn
Như Đã Từng,lật thư viết mưa trôi ta đánh rơi chiều rong mắt ngời sao tựa đầu ôm ấp mãi bao kỷ niệm hạ tàn khóe mi giọt buồn bao nhiêu yêu dấu đành vội chôn sâu kia bão giông ôm chở che ta chặng đường mắt ướt nhoè nắng hong khô sao nụ cười thương môi ta rẽ đôi chờ mãi chờ trái đất kia ngừng xoay mong mưa đi ngàn tia nắng ấm sao sánh đi cạnh trôi xưa cũ lang thang trời thu dặn quên đi thói quen chẳng thể quên chẳng thể tiếp đi hạnh phúc bao nhiêu mùa thu tim ngổn ngang đời nuối tiếc đi,buồn
Khoan Thai,bao nhiêu chông gai ta đánh mai thức giấc hoàng hôn vắng bóng kia đan môi hôn trao nỗi xót khâu vá tình đầu đau cấu xé dằn vặt bờ môi run cố mỉm chặt tim quặn thắt giấu yếu đuối mặt quyến luyến chút tàn tro tình chán ngán tiếp diễn hằng đọa đày chạy trốn nấp say tim nguôi ngoai chông gai ngang trái bội ước vờ khoan thai thương vấn vương cố giả vờ ràng buộc cớ đôi câu bâng quơ mơ thương tình lỡ dệt mộng hẹn ước thơ mây đen mai ánh nắng khứ quên quyến luyến chút tàn tro tình chán ngán tiếp diễn hằng đọa đày chạy trốn nấp say tim nguôi ngoai chông gai ngang trái bội ước vờ khoan thai thương vấn vương cố giả vờ ràng buộc cớ đôi câu bâng quơ mơ thương tình lỡ dệt mộng hẹn ước thơ mây đen mai ánh nắng khứ quên tim nguôi ngoai chông gai ngang trái bội ước vờ khoan thai thương vấn vương cố giả vờ ràng buộc cớ đôi câu bâng quơ mơ thương tình lỡ dệt mộng hẹn ước thơ mây đen mai ánh nắng khứ quên chẳng đau tim chẳng phai màu,buồn
I Can't Live Without U,mai tỉnh giấc nở nụ cười yêu hỡi rung động trái tim chào thiên đường yêu đi ta cười khẽ cất yêu say đắm cause i can t live without u chân trời giới cause i can t live without u ta viết tuyệt vời cause i can t live without you khóc cause i can t live without you khóc niềm hạnh phúc ta thu đông mong chờ đông xuân hè đi vơi đi bây vơi đi nỗi bây đường tình yêu sao chẳng giấu đêm quặn đau yêu lối đi lối đi mơ ước đôi mong lung lung tung yêu ko xích đi hội đi nắm chặt ta đi thích wo ni chào thiên đường yêu đi ta cười khẽ cất yêu say đắm cause i can t live without u chân trời giới cause i can t live without u ta viết tuyệt vời cause i can t live without you khóc cause i can t live without you khóc niềm hạnh phúc ta ta sinh thời gian tình yêu đôi ta bền mãi đôi ta hòa nhịp tim bao gian khó ta,yêu thương
Thật Lòng Xin Lỗi Em,trái tim giá lạnh tưởng chia lãng quên ngờ trái tim mãi khắc ghi dáng chốn mong chốn nao hay lầm lỗi xưa đời vắng thấu bao lỗi lầm mong chốn kia lãng quên tình đau lỗi ngàn tim đau buồn chẳng mong tha niềm đau quên khổ đau chốn nao hay lầm lỗi xưa đời vắng thấu bao lỗi lầm mong chốn kia lãng quên tình đau lỗi ngàn tim đau buồn chẳng mong tha niềm đau quên khổ đau mong tim chẳng yêu xưa lỗi lỗi ngàn tim đau buồn bao đắng cay chẳng mong tha cố quên tình niềm đau quên khổ đau,buồn
9 8 2007,thân thể quyết toán đừng cố níu nắm giấc buông lo toan thời gian cố yêu tim chẳng bao nhiêu yêu chẳng kết cục but i m sorry chẳng thể say nhầm phố chó tan giấc mơ lỡ làn đi vội đầu trái tim vững vàng cười yêu càngtrắng kí ức vui chẳng lầu trọn vẹn hạn ta hứa đầu yêu thân tình yêu cháy giác mong manh cố chấp yêu chẳng thể lừa dối thân đi chẳng xung quanh chẳng thí vị mưa kia màu mưa mắt rơi ngũa tàn yêu chẳng kết cục but i m sorry chẳng thể say phóng chỗ tàn giấc mơ lỡ làng đi vội trái tim trái tim vắng vàng yêu chẳng thể kí ức now i m sorry chẳng thể dư hình yêu sao chẳng,buồn
Yêu Chỉ Mỗi Em,đôi mắt nàng lấp lanh kiêu sa trông dát vàng dắt đi quanh khu bát tràng xinh đứt khung hình xinh đứt khung hình đi cạnh goodboy tình cạnh goodboy tình yêu yêu yêu yêu mãi mãi yêu yêu sai na na ná na nà yêu yêu yêu gửi ngàn nụ hôn ca gió hay cử xong va ánh mắt chẳng thể đánh ngủ đêm mong yêu đắn nhủ cố gắng đôi mãi cạnh trời tận đêm thâu sao ngước trời ko mắt tuồn ko buồn cười nụ cười ánh dương mặt trời soi mặt cười phố ta hà nội muôn ngàn hoa đi khắp chốn ta hát ca chẳng đơn vui hằng ye ye yêu lo yêu thể bì yêu yêu màu son môi yêu yêu lỡ yêu,yêu thương
Mắt Xanh Hiền Hoà,đôi ta trôi ngân hà lấp lánh sao sân wake up h đêm mơ màng baby ta mái tóc nâu bờ môi cong nhu mì skinny girl rất kiêu kì double tap on instagram đắm say ngất ngây rất liệu đi ta ta rất oh rất we don t need maybach like wavy just little feeling make crazy touching you slowly van gogh it s feel like van gogh mùa thu đồi hoa đôi mắt xanh hiền hoà x hạt mưa long lanh rơi nhẹ rơi tựa tranh mê ngắm đứng hình tình yêu nhẹ rơi nàng khoảnh khắc thời gian lúa vàng hạnh phúc trời ban ta thần kì tình yêu phép màu đừng âu lo đi,vui
Vậy Cần Bao Khoảng Trống,bao trống lấp tim bao trống lấp nỗi đau lành giấc mơ nắng mai nhẹ lay gió cành hoa trắng bay ta vấn vương ngàn mây cỏ dại bao trống lấp tim bao trống lấp nỗi đau lành đừng nỗi niềm nguôi ngoai bao giọt mắt đêm bao nhiêu khoảnh khắc đôi ta cạnh ta yêu mặc thời gian chia đôi làn mi kia rất buông đôi bàn ghì chặt đôi vai khóc mắt rơi thành dòng bâng khuâng đêm đông ta mong cỏ dại,buồn
Ai Chung Tình Được Mãi,bình minh dậy trời cà phê trời vơi đông sao đơn lạc đêm ngủ trưa uống ly say say yêu đi đôi ta dạy sống khổ đau đôi giân thương thương hề toàn tình đôi dừng chẳng khóc đau khóc đau duyên sai đơn sợ cảm giác trông vắng sợ chẳng nỗi vu vơ dần dần diễu diễu mơ xong vội đổ vỡ thích sợ đơn lẽ dày chẳng nỗi vu vơ đêm đi trông tình đôi ta dạy sống khổ đau đôi sơn lặng thinh thơm hề toàn tình đôi dừng chẳng khóc đau khóc đau duyên sai sợ đơn sợ cảm giác trông vắng sợ chẳng nỗi vu vơ dần dần diễu diễu mơ xong vội đổ vỡ thích sợ đơn lẽ dày chẳng yêu đêm đi tình mãi sợ đơn sợ cảm giác trông vắng sợ chẳng nỗi vu vơ dần dần diễu diễu mơ xong vội đổ vỡ thích sợ đơn lẽ dày chẳng yêu đêm đi tình mãi đi tình mãi,buồn
Sao Mình Chưa Nắm Tay Nhau,mùa yêu thương dần thuyền đơn hoài bến hoài loay hoay mênh mông xuôi ngược chờ nắm đôi bàn trời đêm đông đong đếm hàng ngàn sao dìu yêu thương vơi sao xiết đôi bàn giọt sương âm thầm giăng mây rét đôi vai gầy đường đi tuyết rơi tựa thân làn hơi ấm đời rét buốt tim sao cầm đông lạnh tim tình yêu héo hon mùa đông tô son màu xuân xanh đón môi kề yêu thương xuân mùa yêu thương dần thuyền đơn hoài bến hoài loay hoay mênh mông xuôi ngược chờ nắm đôi bàn trời đêm đông đong đếm hàng ngàn sao dìu yêu thương vơi sao xiết đôi bàn giọt sương âm thầm giăng mây rét đôi vai gầy đường đi tuyết rơi tựa thân làn hơi ấm đời rét buốt tim sao cầm đông lạnh tim tình yêu héo hon mùa đông tô son màu xuân xanh đón môi kề yêu thương xuân giọt sương âm thầm giăng mây rét đôi vai gầy đường đi tuyết rơi tựa thân làn hơi ấm đời rét buốt tim sao cầm đông lạnh tim tình yêu héo hon mùa đông tô son màu xuân xanh đón môi kề yêu thương xuân mùa đông tô son màu xuân xanh đón môi kề yêu thương xuân,buồn
Về Lúc Tàn Đông,mùa tàn hay mùa thay lá liệu buâng khuâng tiếng chân gió thu giấc mơ mùi làn tóc vị quán quen trôi trời mây mùa xuân trao hơi ấm tàn đông say bàn nắm mơ mộng sài gòn thương cười đùa bao phố ta bao pre thầm ngập ngừng môi bao ghé buông mơ đông rất cất đằng hồi ức niềm đau khóc ngỡ đắm say phai mờ sai lầm hoàng hôn dần buông đôi mắt ta tô bình minh môi nồng ấm gió xoa đôi bàn dặn đừng ngổn ngang xưa ngút ngàn gió thu ngang dáng tan phòng cãi vả tổn thương trở đại trà lẽ trời đơn ta tình đẹp bắt đầu viết tiếp đi ô cửa thời gian kẻ lạ mặt hôm mặt trời đi tầm mắt ngào say thức dậy hàng mi cay đừng đợi chờ áo hư thay trời lạnh k hề hối tiếc cảm xúc khó tả tình yêu ngã giá hối tiếc pre thầm ngập ngừng môi ok tình yêu vội vàng hơi ấm ta trao đọng môi nàng gió đông ta rút đôi bàn gửi lá kia tàn thay cất đằng hồi ức niềm đau khóc ngỡ đắm say phai mờ sai lầm hoàng hôn dần buông đôi mắt ta tô bình minh môi nồng ấm dòng vội vã ôm bầu trời ôm vết thương đừng ta đơn final cất đằng hồi ức niềm đau khóc ngỡ đắm say phai mờ sai lầm tàn đông,buồn
Bài Ca Tụng Cô Đơn,phòng dòng chốc hiện mưa rào hiên nhẹ trôi bao kỉ niệm ánh đèn lung linh hão huyền mờ đi chẳng thể thoát thực ay ya ay ya chẳng nụ cười mắt rơi lừa dối ay ya ay ya chẳng tim đau đớn đừng câu quyết định suy đi tâm hồn lẻ loi đêm linh hồn phiêu bạt lướt đi mơ màng chân trời trông mong hồi đáp gió lướt nhẹ khẽ lau giọt lệ vương khoé mắt nỗi buồn đi đôi chân vô thức tiếng nhạc chậm rãi âm quên nỗi thương đau hơi men brandy lẫn ánh dần phai chẳng thể thoát thực ay ya ay ya chẳng nụ cười mắt rơi lừa dối ay ya ay ya chẳng tim đau đớn đừng câu quyết định suy đi tâm hồn lẻ loi đêm linh hồn phiêu bạt lướt đi mơ màng chân trời trông mong hồi đáp gió lướt nhẹ khẽ lau giọt lệ vương khoé mắt nỗi buồn đi,buồn
